"","year","month","tmin","tmax","spei","drought","yrmo","tave","wy","wymo","p","T_anom","P_anom"
"216",1958,12,7.22222222222222,22.4462365591398,0.490098774987342,"none","1958-12",14.834229390681,1959,3,1.016,2.00959023539668,-72.6542972215811
"217",1959,1,7.47311827956989,20.8781362007168,0.410739281118645,"none","1959-1",14.1756272401434,1959,4,69.342,1.62209355757743,-31.2289741778077
"218",1959,2,6.11111111111111,18.4523809523809,-0.156606760859793,"none","1959-2",12.281746031746,1959,5,129.032,-0.860158958219307,27.4287437715641
"219",1959,3,8.70967741935484,24.1756272401434,-1.20501981535049,"moderate","1959-3",16.4426523297491,1959,6,0,2.4875799646114,-78.8354170578608
"220",1959,4,10.9074074074074,22.4444444444444,-1.79487546399811,"extreme","1959-4",16.6759259259259,1959,7,22.606,1.39057239057239,-9.71776619122078
"221",1959,5,10.9318996415771,22.5627240143369,-1.90788898976474,"exceptional","1959-5",16.747311827957,1959,8,0.508,0.434419802867392,-8.2041999767875
"222",1959,6,13.1851851851852,24.6481481481481,-1.8274429439926,"exceptional","1959-6",18.9166666666667,1959,9,0,1.23734783452156,-2.25063290401266
"223",1959,7,16.0215053763441,27.0698924731183,-2.15417668150446,"exceptional","1959-7",21.5456989247312,1959,10,0,2.03173245511956,-0.554181817454545
"224",1959,8,15.5555555555556,26.0215053763441,-2.01056552187524,"exceptional","1959-8",20.7885304659498,1959,11,0,0.777641667800918,-0.739493670594937
"225",1959,9,15.2037037037037,25.6574074074074,-1.95618685070865,"exceptional","1959-9",20.4305555555556,1959,12,0.254,0.945109953703703,-4.4418249964375
"226",1959,10,12.9390681003584,25.3853046594982,-1.98159631793053,"exceptional","1959-10",19.1621863799283,1960,1,0.254,1.39080507306314,-15.2888461374744
"227",1959,11,8.77777777777778,25.2962962962963,-1.93631532411293,"exceptional","1959-11",17.037037037037,1960,2,0,1.88859211775878,-46.3159230367692
"228",1959,12,7.29390681003584,21.2903225806452,-1.75386428977094,"extreme","1959-12",14.2921146953405,1960,3,25.654,1.46747554005618,-48.0162972215811
"229",1960,1,5.08960573476703,17.2043010752688,-1.72250383565907,"extreme","1960-1",11.1469534050179,1960,4,79.248,-1.40658027754802,-21.3229741778077
"230",1960,2,6.89655172413793,18.1800766283525,-2.00334373244117,"exceptional","1960-2",12.5383141762452,1960,5,86.106,-0.603590813720125,-15.4972562284359
"231",1960,3,8.54838709677419,21.0931899641577,-1.7190163830478,"extreme","1960-3",14.820788530466,1960,6,16.002,0.865716165328255,-62.8334170578608
"232",1960,4,10.0555555555556,23.5925925925926,-1.40411261678263,"severe","1960-4",16.8240740740741,1960,7,67.056,1.53872053872054,34.7322338087792
"233",1960,5,10.663082437276,24.1845878136201,-1.52625192847036,"severe","1960-5",17.423835125448,1960,8,0,1.11094310035843,-8.7121999767875
"234",1960,6,13.1992337164751,23.3716475095785,-1.41355775630701,"severe","1960-6",18.2854406130268,1960,9,0.254,0.606121780881711,-1.99663290401266
"235",1960,7,14.1039426523298,26.0394265232975,-1.5327236592904,"extreme","1960-7",20.0716845878136,1960,10,0,0.557718118201993,-0.554181817454545
"236",1960,8,13.4408602150538,24.4623655913978,-1.45992243414673,"severe","1960-8",18.9516129032258,1960,11,0,-1.05927589492311,-0.739493670594937
"237",1960,9,13.3148148148148,26.5185185185185,-1.56308513079342,"extreme","1960-9",19.9166666666667,1960,12,0,0.431221064814821,-4.6958249964375
"238",1960,10,10.1111111111111,23.7777777777778,-1.59806324080755,"extreme","1960-10",16.9444444444445,1961,1,0.254,-0.826936862420723,-15.2888461374744
"239",1960,11,8.24074074074074,20.5925925925926,-0.429391681554711,"none","1960-11",14.4166666666667,1961,2,166.878,-0.731778252611582,120.562076963231
"240",1960,12,5.32258064516129,20.7706093189964,-0.549631378278368,"dry","1960-12",13.0465949820789,1961,3,10.414,0.221955826794533,-63.2562972215811
"241",1961,1,6.75627240143369,23.0465949820788,-0.878703620836934,"dry","1961-1",14.9014336917563,1961,4,45.974,2.34790000919032,-54.5969741778077
"242",1961,2,7.71825396825397,22.3412698412698,-1.5031171719234,"severe","1961-2",15.0297619047619,1961,5,0.508,1.88785691479657,-101.095256228436
"243",1961,3,7.54480286738351,21.4336917562724,-1.45082162551271,"severe","1961-3",14.489247311828,1961,6,20.32,0.534174946690259,-58.5154170578608
"244",1961,4,8.98148148148148,22.4444444444444,-1.72643474499253,"extreme","1961-4",15.712962962963,1961,7,5.08,0.427609427609422,-27.2437661912208
"245",1961,5,9.13978494623656,21.8817204301075,-1.67547397867969,"extreme","1961-5",15.510752688172,1961,8,2.286,-0.802139336917564,-6.4261999767875
"246",1961,6,12.1944444444444,22.7037037037037,-1.62137608467006,"extreme","1961-6",17.4490740740741,1961,9,0,-0.230244758071041,-2.25063290401266
"247",1961,7,15.952380952381,24.973544973545,-1.64269691041889,"extreme","1961-7",20.462962962963,1961,10,0,0.948996493351341,-0.554181817454545
"248",1961,8,15.4838709677419,26.0931899641577,-1.59892683227357,"extreme","1961-8",20.7885304659498,1961,11,0.254,0.777641667800918,-0.485493670594937
"249",1961,9,12.7407407407408,24.7592592592593,-1.55553342657228,"extreme","1961-9",18.75,1961,12,1.016,-0.735445601851847,-3.6798249964375
"250",1961,10,11.2724014336918,22.8763440860215,-1.55232406530393,"extreme","1961-10",17.0743727598566,1962,1,0,-0.697008547008547,-15.5428461374744
"251",1961,11,7.46296296296296,20.9814814814815,-1.97746292506117,"exceptional","1961-11",14.2222222222222,1962,2,94.996,-0.926222697056032,48.6800769632308
"252",1961,12,5.6989247311828,18.6021505376344,-1.75670490125536,"extreme","1961-12",12.1505376344086,1962,3,37.338,-0.674101520875713,-36.3322972215811
"253",1962,1,5.3405017921147,20.84229390681,-1.7504731247532,"extreme","1962-1",13.0913978494624,1962,4,55.372,0.537864166896426,-45.1989741778077
"254",1962,2,7.24206349206349,16.2698412698413,0.750513086509571,"none","1962-2",11.7559523809524,1962,5,440.182,-1.38595260901296,338.578743771564
"255",1962,3,5.91397849462366,18.6917562724014,0.849532544752431,"none","1962-3",12.3028673835125,1962,6,35.814,-1.65220498162515,-43.0214170578608
"256",1962,4,9.25925925925926,22.6851851851852,0.798951731169209,"none","1962-4",15.9722222222222,1962,7,0,0.68686868686869,-32.3237661912208
"257",1962,5,9.21146953405018,21.7921146953405,0.802273977572862,"none","1962-5",15.5017921146953,1962,8,0,-0.811099910394258,-8.7121999767875
"258",1962,6,11.537037037037,21.6666666666667,0.808255302168226,"none","1962-6",16.6018518518519,1962,9,0,-1.07746698029326,-2.25063290401266
"259",1962,7,13.0465949820788,23.2616487455197,0.84264728342218,"none","1962-7",18.1541218637993,1962,10,0,-1.35984460581235,-0.554181817454545
"260",1962,8,13.7275985663082,26.2007168458781,0.784140396642496,"none","1962-8",19.9641577060932,1962,11,0,-0.0467310920557189,-0.739493670594937
"261",1962,9,13.5,24.537037037037,0.800675398081012,"none","1962-9",19.0185185185185,1962,12,0,-0.466927083333335,-4.6958249964375
"262",1962,10,11.8637992831541,23.5663082437276,0.842873723856797,"none","1962-10",17.7150537634409,1963,1,10.668,-0.0563275434243131,-4.87484613747436
"263",1962,11,9.2962962962963,20.7407407407407,0.493506892728396,"none","1962-11",15.0185185185185,1963,2,0,-0.129926400759727,-46.3159230367692
"264",1962,12,7.59856630824373,20.0179211469534,0.306047126328504,"none","1962-12",13.8082437275986,1963,3,0.254,0.983604572314245,-73.4162972215811
"265",1963,1,5.53763440860215,18.3333333333333,0.215937112715282,"none","1963-1",11.9354838709677,1963,4,24.13,-0.618049811598201,-76.4409741778077
"266",1963,2,9.82142857142857,22.2023809523809,-1.52862571823064,"extreme","1963-2",16.0119047619048,1963,5,153.416,2.86999977193942,51.8127437715641
"267",1963,3,6.82795698924731,20.6810035842294,-1.15555597000383,"moderate","1963-3",13.7544802867384,1963,6,93.472,-0.200592078399344,14.6365829421392
"268",1963,4,7.75925925925926,20.2407407407407,-0.712643169997807,"dry","1963-4",14,1963,7,56.134,-1.28535353535354,23.8102338087792
"269",1963,5,11.6129032258065,20.84229390681,-0.622849510289393,"dry","1963-5",16.2275985663082,1963,8,0.508,-0.0852934587813579,-8.2041999767875
"270",1963,6,12.2037037037037,22.4814814814815,-0.464081269844834,"none","1963-6",17.3425925925926,1963,9,29.718,-0.336726239552515,27.4673670959873
"271",1963,7,13.5663082437276,25.179211469534,-0.529505387673213,"none","1963-7",19.3727598566308,1963,10,0,-0.14120661298081,-0.554181817454545
"272",1963,8,15.1612903225806,26.0931899641577,-0.528272255338663,"none","1963-8",20.6272401433692,1963,11,0,0.616351345220266,-0.739493670594937
"273",1963,9,15.6851851851852,27.6388888888889,-0.486119131868171,"none","1963-9",21.662037037037,1963,12,20.066,2.17659143518519,15.3701750035625
"274",1963,10,13.1003584229391,24.7311827956989,-0.435823288108199,"none","1963-10",18.915770609319,1964,1,22.098,1.14438930245382,6.55515386252564
"275",1963,11,9.01851851851852,22.2222222222222,-0.114669081637377,"none","1963-11",15.6203703703704,1964,2,66.548,0.471925451092119,20.2320769632308
"276",1963,12,6.23655913978495,22.258064516129,-0.19167884978409,"none","1963-12",14.247311827957,1964,3,0,1.42267267267267,-73.6702972215811
"277",1964,1,5.7168458781362,19.8924731182796,-0.164731117183606,"none","1964-1",12.8046594982079,1964,4,36.068,0.251125815641945,-64.5029741778077
"278",1964,2,5.44061302681992,21.455938697318,-1.05987139832042,"moderate","1964-2",13.448275862069,1964,5,0,0.306370872103624,-101.603256228436
"279",1964,3,7.11469534050179,19.426523297491,-1.2853598207588,"severe","1964-3",13.2706093189964,1964,6,43.18,-0.684463046141286,-35.6554170578608
"280",1964,4,9.07407407407407,18.3148148148148,-1.28789491143063,"severe","1964-4",13.6944444444444,1964,7,27.94,-1.5909090909091,-4.38376619122078
"281",1964,5,9.87455197132617,18.6917562724014,-1.26036156940064,"severe","1964-5",14.2831541218638,1964,8,0,-2.0297379032258,-8.7121999767875
"282",1964,6,11.8333333333333,20.4814814814815,-1.3124349175292,"severe","1964-6",16.1574074074074,1964,9,0,-1.5219114247377,-2.25063290401266
"283",1964,7,13.494623655914,23.1720430107527,-1.29020047236224,"severe","1964-7",18.3333333333333,1964,10,0,-1.1806331362783,-0.554181817454545
"284",1964,8,15.4301075268817,24.5878136200717,-1.18126719434158,"moderate","1964-8",20.0089605734767,1964,11,0,-0.00192822467219855,-0.739493670594937
"285",1964,9,13.962962962963,24.6296296296296,-1.23507658154722,"severe","1964-9",19.2962962962963,1964,12,0,-0.189149305555549,-4.6958249964375
"286",1964,10,13.5752688172043,23.4498207885305,-1.2120204941201,"moderate","1964-10",18.5125448028674,1965,1,21.59,0.741163496002205,6.04715386252564
"287",1964,11,7.81481481481482,19.7592592592593,-1.16261749955102,"moderate","1964-11",13.787037037037,1965,2,59.944,-1.36140788224122,13.6280769632308
"288",1964,12,8.18996415770609,18.0286738351254,-0.407817741509148,"none","1964-12",13.1093189964158,1965,3,120.904,0.284679841131453,47.2337027784189
"289",1965,1,6.82795698924731,18.8709677419355,-0.497819166801494,"none","1965-1",12.8494623655914,1965,4,19.558,0.295928683025458,-81.0129741778077
"290",1965,2,6.40873015873016,18.9087301587302,-0.349686618265641,"none","1965-2",12.6587301587302,1965,5,11.43,-0.483174831235173,-90.1732562284359
"291",1965,3,8.36917562724015,18.1182795698925,-0.205532631405581,"none","1965-3",13.2437275985663,1965,6,52.324,-0.711344766571383,-26.5114170578608
"292",1965,4,9.85185185185184,19.8703703703704,0.427013497217896,"none","1965-4",14.8611111111111,1965,7,176.276,-0.424242424242427,143.952233808779
"293",1965,5,10.4659498207885,19.4444444444444,0.420114274908677,"none","1965-5",14.9551971326165,1965,8,0,-1.35769489247312,-8.7121999767875
"294",1965,6,11.8518518518519,19.8148148148148,0.436873033184828,"none","1965-6",15.8333333333333,1965,9,0,-1.84598549881178,-2.25063290401266
"295",1965,7,13.1720430107527,21.9534050179212,0.516335108597114,"none","1965-7",17.5627240143369,1965,10,0,-1.95124245527472,-0.554181817454545
"296",1965,8,15.2508960573477,24.758064516129,0.463085581604245,"none","1965-8",20.0044802867383,1965,11,0,-0.00640851141055521,-0.739493670594937
"297",1965,9,12.9074074074074,23.537037037037,0.492992733029309,"none","1965-9",18.2222222222222,1965,12,2.286,-1.26322337962963,-2.4098249964375
"298",1965,10,11.415770609319,24.0591397849462,0.382566191407579,"none","1965-10",17.7374551971326,1966,1,0,-0.0339261097325583,-15.5428461374744
"299",1965,11,10.1296296296296,19.3518518518519,0.891055649423547,"none","1965-11",14.7407407407407,1966,2,199.644,-0.407704178537509,153.328076963231
"300",1965,12,4.85663082437276,17.8136200716846,0.771335295128505,"none","1965-12",11.3351254480287,1966,3,94.488,-1.48951370725564,20.8177027784189
"301",1966,1,4.9910394265233,17.4731182795699,0.882053825583336,"none","1966-1",11.2320788530466,1966,4,39.116,-1.32145482951934,-61.4549741778077
"302",1966,2,5.43650793650794,17.718253968254,0.92758717825183,"none","1966-2",11.577380952381,1966,5,18.796,-1.56452403758438,-82.8072562284359
"303",1966,3,8.38709677419355,18.584229390681,0.752191723805706,"none","1966-3",13.4856630824373,1966,6,1.778,-0.469409282700424,-77.0574170578608
"304",1966,4,11.1111111111111,20.1203703703704,0.00944885098651544,"none","1966-4",15.6157407407407,1966,7,0,0.330387205387195,-32.3237661912208
"305",1966,5,11.6129032258065,19.247311827957,0.0608237485689602,"none","1966-5",15.4301075268817,1966,8,2.794,-0.882784498207887,-5.9181999767875
"306",1966,6,13.4444444444444,22.0555555555556,0.0105527886133614,"none","1966-6",17.75,1966,9,0,0.0706811678548895,-2.25063290401266
"307",1966,7,13.4587813620072,23.7275985663082,-0.0165987510272662,"none","1966-7",18.5931899641577,1966,10,0,-0.920776505453926,-0.554181817454545
"308",1966,8,15.2329749103943,25.1075268817204,-0.0802079276337669,"none","1966-8",20.1702508960574,1966,11,0.508,0.159362097908446,-0.231493670594937
"309",1966,9,14.4722222222222,24.5185185185185,-0.0894356232987336,"none","1966-9",19.4953703703704,1966,12,0,0.00992476851852331,-4.6958249964375
"310",1966,10,11.5232974910394,23.9336917562724,-0.066824622553249,"none","1966-10",17.7284946236559,1967,1,1.778,-0.0428866832092574,-13.7648461374744
"311",1966,11,9.85185185185185,19.5648148148148,-0.665629257160122,"dry","1966-11",14.7083333333333,1967,2,90.17,-0.440111585944924,43.8540769632308
"312",1966,12,6.21863799283154,18.4229390681004,-0.356067399757637,"none","1966-12",12.3207885304659,1967,3,157.226,-0.503850624818369,83.5557027784189
"313",1967,1,5.62724014336918,18.5125448028674,0.286599430935938,"none","1967-1",12.0698924731183,1967,4,172.466,-0.48364120944766,71.8950258221923
"314",1967,2,6.58730158730159,19.5436507936508,0.255272778515508,"none","1967-2",13.0654761904762,1967,5,12.7,-0.0764287994891486,-88.9032562284359
"315",1967,3,7.72401433691756,17.4551971326165,0.532680927988732,"none","1967-3",12.589605734767,1967,6,57.912,-1.36546663037067,-20.9234170578608
"316",1967,4,6.94444444444445,16.6481481481482,0.882433740602447,"none","1967-4",11.7962962962963,1967,7,98.298,-3.48905723905724,65.9742338087792
"317",1967,5,10.8064516129032,20.7616487455197,0.827029753545393,"none","1967-5",15.7840501792115,1967,8,0,-0.528841845878135,-8.7121999767875
"318",1967,6,12,20.4814814814815,0.83397096760721,"none","1967-6",16.2407407407407,1967,9,0,-1.43857809140437,-2.25063290401266
"319",1967,7,14.7311827956989,23.6469534050179,0.889839426332274,"none","1967-7",19.1890681003584,1967,10,0,-0.324898369253212,-0.554181817454545
"320",1967,8,16.2544802867384,26.4874551971326,0.839933894967464,"none","1967-8",21.3709677419355,1967,11,0,1.36007894378658,-0.739493670594937
"321",1967,9,16.1481481481482,23.8333333333333,0.896528791495964,"none","1967-9",19.9907407407407,1967,12,3.556,0.50529513888889,-1.1398249964375
"322",1967,10,11.7921146953405,24.6057347670251,0.895184812757941,"none","1967-10",18.1989247311828,1968,1,0,0.427543424317623,-15.5428461374744
"323",1967,11,11.3148148148148,21.2962962962963,0.900003355598228,"none","1967-11",16.3055555555556,1968,2,102.108,1.1571106362773,55.7920769632308
"324",1967,12,4.78494623655914,17.9032258064516,0.411080734634069,"none","1967-12",11.3440860215054,1968,3,27.686,-1.48055313377895,-45.9842972215811
"325",1968,1,4.89247311827957,18.3243727598566,-0.225675959741326,"none","1968-1",11.6084229390681,1968,4,36.576,-0.945110743497835,-63.9949741778077
"326",1968,2,9.48275862068966,19.1570881226054,0.0326126733146112,"none","1968-2",14.3199233716475,1968,5,51.308,1.17801838168217,-50.2952562284359
"327",1968,3,8.65591397849463,20.8064516129032,0.216680846763239,"none","1968-3",14.7311827956989,1968,6,107.188,0.776110430561229,28.3525829421392
"328",1968,4,9.55555555555556,20.7592592592593,-0.2916629599208,"none","1968-4",15.1574074074074,1968,7,15.748,-0.127946127946128,-16.5757661912208
"329",1968,5,11.2186379928315,20.905017921147,-0.290018848729642,"none","1968-5",16.0618279569892,1968,8,0,-0.251064068100359,-8.7121999767875
"330",1968,6,12.2037037037037,21.0185185185185,-0.298679143583535,"none","1968-6",16.6111111111111,1968,9,0,-1.068207721034,-2.25063290401266
"331",1968,7,14.1935483870968,24.2921146953405,-0.318434310219171,"none","1968-7",19.2428315412186,1968,10,0,-0.271134928392993,-0.554181817454545
"332",1968,8,13.8709677419355,23.9336917562724,-0.312757510780993,"none","1968-8",18.9023297491039,1968,11,0,-1.10855904904497,-0.739493670594937
"333",1968,9,13.7592592592593,23.8425925925926,-0.384037784889457,"none","1968-9",18.8009259259259,1968,12,0,-0.684519675925927,-4.6958249964375
"334",1968,10,11.9175627240143,22.078853046595,-0.164502921828313,"none","1968-10",16.9982078853047,1969,1,26.924,-0.773173421560518,11.3811538625256
"335",1968,11,8.7962962962963,20.8148148148148,-0.649225143724566,"dry","1968-11",14.8055555555556,1969,2,16.002,-0.3428893637227,-30.3139230367692
"336",1968,12,4.55197132616487,17.0430107526882,-0.570380350248266,"dry","1968-12",10.7974910394265,1969,3,45.466,-2.0271481158578,-28.2042972215811
"337",1969,1,7.58064516129033,17.3476702508961,1.02507318994537,"none","1969-1",12.4641577060932,1969,4,394.97,-0.089375976472752,294.399025822192
"338",1969,2,5.75396825396825,15.6547619047619,1.47567118608017,"none","1969-2",10.7043650793651,1969,5,212.09,-2.43753991060026,110.486743771564
"339",1969,3,6.30824372759857,18.5663082437276,1.2850397113451,"none","1969-3",12.4372759856631,1969,6,25.4,-1.51779637947461,-53.4354170578608
"340",1969,4,10.0185185185185,20.4259259259259,1.34956734660068,"none","1969-4",15.2222222222222,1969,7,48.768,-0.0631313131313203,16.4442338087792
"341",1969,5,11.2544802867384,19.0501792114695,1.39581391409008,"none","1969-5",15.1523297491039,1969,8,1.524,-1.16056227598566,-7.1881999767875
"342",1969,6,13.2962962962963,20.462962962963,1.40707114795315,"none","1969-6",16.8796296296296,1969,9,2.032,-0.799689202515491,-0.218632904012658
"343",1969,7,14.4623655913979,23.8351254480287,1.41949028646364,"none","1969-7",19.1487455197133,1969,10,0.508,-0.365220949898362,-0.0461818174545454
"344",1969,8,15.2867383512545,25.0358422939068,1.42283731416442,"none","1969-8",20.1612903225806,1969,11,0,0.150401524431736,-0.739493670594937
"345",1969,9,14.4074074074074,22.5925925925926,1.45146629420859,"none","1969-9",18.5,1969,12,1.27,-0.98544560185185,-3.4258249964375
"346",1969,10,10.4480286738351,23.7275985663082,1.37587591587339,"none","1969-10",17.0878136200717,1970,1,1.778,-0.683567686793491,-13.7648461374744
"347",1969,11,9.35185185185185,22.6851851851852,1.42667118953691,"none","1969-11",16.0185185185185,1970,2,51.562,0.870073599240266,5.24607696323078
"348",1969,12,6.64874551971326,19.5340501792115,1.31414484248728,"none","1969-12",13.0913978494624,1970,3,5.08,0.26675869417805,-68.5902972215811
"349",1970,1,7.25806451612904,16.8637992831541,0.312449152821434,"none","1970-1",12.0609318996416,1970,4,82.042,-0.492601782924362,-18.5289741778077
"350",1970,2,7.46031746031746,19.6428571428571,-0.305542500641541,"none","1970-2",13.5515873015873,1970,5,96.52,0.409682311621962,-5.0832562284359
"351",1970,3,8.29749103942653,19.6953405017921,-0.0783130777333305,"none","1970-3",13.9964157706093,1970,6,62.992,0.0413434054716202,-15.8434170578608
"352",1970,4,7.90740740740741,20.6296296296296,-0.379102261232991,"none","1970-4",14.2685185185185,1970,7,0,-1.01683501683502,-32.3237661912208
"353",1970,5,10.752688172043,20.5824372759857,-0.472652947570077,"none","1970-5",15.6675627240143,1970,8,0,-0.645329301075268,-8.7121999767875
"354",1970,6,12.9444444444444,22.2407407407407,-0.564256948067429,"dry","1970-6",17.5925925925926,1970,9,0,-0.0867262395525188,-2.25063290401266
"355",1970,7,13.4229390681003,22.6523297491039,-0.527638075969938,"none","1970-7",18.0376344086021,1970,10,0.508,-1.47633206100949,-0.0461818174545454
"356",1970,8,13.3691756272401,24.1039426523297,-0.571918118525973,"dry","1970-8",18.7365591397849,1970,11,0,-1.27432965836396,-0.739493670594937
"357",1970,9,12.1481481481481,23.5185185185185,-0.663458366385178,"dry","1970-9",17.8333333333333,1970,12,0,-1.65211226851851,-4.6958249964375
"358",1970,10,10.8960573476702,22.5268817204301,-0.630232512814932,"dry","1970-10",16.7114695340502,1971,1,1.27,-1.059911772815,-14.2728461374744
"359",1970,11,9.14814814814815,19.8148148148148,-0.218912566136193,"none","1970-11",14.4814814814815,1971,2,115.316,-0.666963437796772,69.0000769632308
"360",1970,12,5.77060931899642,16.9623655913979,0.311913742307025,"none","1970-12",11.3664874551971,1971,3,118.618,-1.45815170008718,44.9477027784189
"361",1971,1,5.39426523297491,17.831541218638,0.0581676141648267,"none","1971-1",11.6129032258065,1971,4,30.734,-0.940630456759491,-69.8369741778077
"362",1971,2,6.88492063492063,18.7698412698413,-0.293851058767559,"none","1971-2",12.827380952381,1971,5,22.352,-0.314524037584381,-79.2512562284359
"363",1971,3,7.1326164874552,17.7777777777778,-0.447375387537856,"none","1971-3",12.4551971326165,1971,6,20.828,-1.49987523252121,-58.0074170578608
"364",1971,4,8.48148148148148,19.4814814814815,-0.29701519210886,"none","1971-4",13.9814814814815,1971,7,18.542,-1.30387205387205,-13.7817661912208
"365",1971,5,10.3046594982079,19.0322580645161,-0.10226324883396,"none","1971-5",14.668458781362,1971,8,27.94,-1.6444332437276,19.2278000232125
"366",1971,6,12.2407407407407,21.2777777777778,-0.0746609348823198,"none","1971-6",16.7592592592593,1971,9,0,-0.920059572885854,-2.25063290401266
"367",1971,7,14.0143369175627,23.1899641577061,-0.0469304697311893,"none","1971-7",18.6021505376344,1971,10,0,-0.911815931977223,-0.554181817454545
"368",1971,8,17.2759856630824,26.6129032258065,-0.10744760050622,"none","1971-8",21.9444444444444,1971,11,0,1.93355564629555,-0.739493670594937
"369",1971,9,13.7962962962963,24.9444444444444,-0.11988605247886,"none","1971-9",19.3703703703704,1971,12,0,-0.11507523148148,-4.6958249964375
"370",1971,10,8.87096774193549,22.3924731182796,-0.137506669522071,"none","1971-10",15.6317204301075,1972,1,0,-2.13966087675765,-15.5428461374744
"371",1971,11,7.40740740740741,19.4259259259259,-0.709067660060286,"dry","1971-11",13.4166666666667,1972,2,12.192,-1.73177825261158,-34.1239230367692
"372",1971,12,4.01433691756272,15.5555555555556,-0.359643791886426,"none","1971-12",9.78494623655914,1972,3,186.182,-3.03969291872518,112.511702778419
"373",1972,1,3.24372759856631,16.8189964157706,-0.526206838144962,"none","1972-1",10.0313620071685,1972,4,4.318,-2.52217167539748,-96.2529741778077
"374",1972,2,5.65134099616858,18.4291187739464,-0.569736767844822,"dry","1972-2",12.0402298850575,1972,5,11.684,-1.10167510490786,-89.9192562284359
"375",1972,3,9.89247311827957,19.1487455197133,-0.64644626228573,"dry","1972-3",14.5206093189964,1972,6,0,0.565536953858718,-78.8354170578608
"376",1972,4,8.07407407407408,20.6111111111111,-0.758252099318553,"dry","1972-4",14.3425925925926,1972,7,4.064,-0.942760942760946,-28.2597661912208
"377",1972,5,10.9587813620072,21.0394265232975,-1.00994543978526,"moderate","1972-5",15.9991039426523,1972,8,0.508,-0.313788082437277,-8.2041999767875
"378",1972,6,13.0462962962963,22.6666666666667,-1.02502377436937,"moderate","1972-6",17.8564814814815,1972,9,0.254,0.177162649336367,-1.99663290401266
"379",1972,7,13.6379928315412,24.5698924731183,-1.16640587586483,"moderate","1972-7",19.1039426523297,1972,10,0.254,-0.410023817281882,-0.300181817454545
"380",1972,8,15.6451612903226,25.84229390681,-1.16678825897601,"moderate","1972-8",20.7437275985663,1972,11,0,0.732838800417404,-0.739493670594937
"381",1972,9,14.2592592592593,24.4351851851852,-1.14778249571076,"moderate","1972-9",19.3472222222222,1972,12,0,-0.138223379629625,-4.6958249964375
"382",1972,10,12.258064516129,22.6164874551971,-1.1189921525162,"moderate","1972-10",17.4372759856631,1973,1,1.016,-0.334105321202085,-14.5268461374744
"383",1972,11,7.83333333333334,20.1481481481481,-0.33076307411235,"none","1972-11",13.9907407407407,1973,2,144.526,-1.15770417853751,98.2100769632308
"384",1973,2,8.07539682539683,17.7777777777778,-0.142865305225949,"none","1973-2",12.9265873015873,1973,5,230.378,-0.215317688378029,128.774743771564
"385",1973,3,6.21863799283154,17.4372759856631,0.201465349358802,"none","1973-3",11.8279569892473,1973,6,73.406,-2.12711537589038,-5.42941705786076
"386",1973,4,8.55555555555556,19.7592592592593,0.165861052073053,"none","1973-4",14.1574074074074,1973,7,0,-1.12794612794613,-32.3237661912208
"387",1973,5,11.3799283154122,19.5340501792115,0.204626793722376,"none","1973-5",15.4569892473118,1973,8,0,-0.855902777777775,-8.7121999767875
"388",1973,6,13.4444444444444,21.462962962963,0.227647825835225,"none","1973-6",17.4537037037037,1973,9,0,-0.225615128441408,-2.25063290401266
"389",1973,8,15.6272401433692,23.5125448028674,0.246353250122407,"none","1973-8",19.5698924731183,1973,11,0.762,-0.440996325030621,0.0225063294050633
"390",1973,9,13.8148148148148,21.1851851851852,0.315777653069862,"none","1973-9",17.5,1973,12,0,-1.98544560185185,-4.6958249964375
"391",1973,10,11.6129032258065,22.4372759856631,0.482197728104756,"none","1973-10",17.0250896057348,1974,1,21.336,-0.74629170113041,5.79315386252564
"392",1973,11,8.66666666666667,19.0740740740741,0.712174705272011,"none","1973-11",13.8703703703704,1974,2,50.038,-1.27807454890789,3.72207696323077
"393",1973,12,7.45519713261649,19.3727598566308,0.880897963296684,"none","1973-12",13.4139784946237,1974,3,38.608,0.589339339339345,-35.0622972215811
"394",1974,1,6.25448028673835,15.752688172043,1.44289945698528,"none","1974-1",11.0035842293907,1974,4,192.532,-1.54994945317526,91.9610258221923
"395",1974,2,6.09126984126984,19.2261904761905,1.06867389768606,"none","1974-2",12.6587301587302,1974,5,0,-0.483174831235178,-101.603256228436
"396",1974,3,8.79928315412186,16.8996415770609,0.737654242033918,"none","1974-3",12.8494623655914,1974,6,126.492,-1.1056099995463,47.6565829421392
"397",1974,5,11.2186379928315,20.0358422939068,0.487426803371978,"none","1974-5",15.6272401433692,1974,8,0,-0.685651881720432,-8.7121999767875
"398",1974,6,13.3703703703704,22.3703703703704,0.504425530769583,"none","1974-6",17.8703703703704,1974,9,0,0.191051538225256,-2.25063290401266
"399",1974,7,14.7849462365591,24.5161290322581,0.447103305319272,"none","1974-7",19.6505376344086,1974,10,1.27,0.136571164796965,0.715818182545455
"400",1974,8,16.0752688172043,23.0645161290323,0.423677149387114,"none","1974-8",19.5698924731183,1974,11,0,-0.440996325030625,-0.739493670594937
"401",1974,9,14.7962962962963,23.8518518518519,0.394824969713269,"none","1974-9",19.3240740740741,1974,12,0,-0.161371527777774,-4.6958249964375
"402",1974,10,13.2795698924731,21.8279569892473,0.455242584680176,"none","1974-10",17.5537634408602,1975,1,25.4,-0.217617866004968,9.85715386252564
