ID date mm Flag
231 1958-09-08  0.02 E311
231 1958-09-23  0.48 E311
231 1958-09-24  0.12 E311
231 1958-10-19  0.07 E311
231 1958-11-11  0.05 E311
231 1958-12-28  0.11 E311
231 1959-01-06  4.62 E311
231 1959-01-07  0.35 E311
231 1959-02-08  0.15 E311
231 1959-02-10  0.32 E311
231 1959-02-11  3.84 E311
231 1959-02-12  0.55 E311
231 1959-02-16  0.76 E311
231 1959-02-17  0.96 E311
231 1959-02-18  0.06 E311
231 1959-02-19  0.08 E311
231 1959-02-21  1.56 E311
231 1959-02-22  0.26 E311
231 1959-04-25  0.03 E311
231 1959-04-26  1.51 E311
231 1959-04-27  0.07 E311
231 1959-05-23  0.04 E311
231 1959-09-16  0.03 E311
231 1959-09-19  0.23 E311
231 1959-10-26  0.03 E311
231 1959-10-27  0.04 E311
231 1959-12-21  0.49 E311
231 1959-12-24  0.87 E311
231 1959-12-25  0.19 E311
231 1960-01-01  0.06 E311
231 1960-01-10  2.43 E311
231 1960-01-11  0.20 E311
231 1960-01-12  0.68 E311
231 1960-01-14  0.15 E311
231 1960-01-15  0.59 E311
231 1960-01-22  0.96 E311
231 1960-01-23  0.12 E311
231 1960-01-25  0.31 E311
231 1960-01-26  0.80 E311
231 1960-02-02  2.20 E311
231 1960-02-04  0.18 E311
231 1960-02-08  0.48 E311
231 1960-02-19  0.19 E311
231 1960-02-28  1.33 E311
231 1960-03-01  0.31 E311
231 1960-03-13  0.02 E311
231 1960-03-24  0.08 E311
231 1960-03-28  0.76 E311
231 1960-04-24  0.30 E311
231 1960-04-27  2.20 E311
231 1960-04-28  0.61 E311
231 1960-06-06  0.08 E311
231 1960-09-06  0.08 E311
231 1960-10-04  0.03 E311
231 1960-10-06  0.02 E311
231 1960-10-23  0.04 E311
231 1960-11-03  0.34 E311
231 1960-11-04  1.23 E311
231 1960-11-05  0.15 E311
231 1960-11-06  1.95 E311
231 1960-11-13  1.54 E311
231 1960-11-14  0.05 E311
231 1960-11-26  0.06 E311
231 1960-11-27  1.09 E311
231 1960-12-02  0.56 E311
231 1960-12-16  0.04 E311
231 1961-01-25  0.14 E311
231 1961-01-26  1.77 E311
231 1961-01-27  0.07 E311
231 1961-02-01  0.03 E311
231 1961-02-12  0.17 E311
231 1961-03-06  0.02 E311
231 1961-03-15  0.76 E311
231 1961-03-16  0.03 E311
231 1961-03-17  0.06 E311
231 1961-04-06  0.06 E311
231 1961-04-22  0.78 E311
231 1961-05-19  0.15 E311
231 1961-09-17  0.22 E311
231 1961-11-20  2.44 E311
231 1961-11-21  0.93 E311
231 1961-11-25  0.58 E311
231 1961-11-26  0.88 E311
231 1961-11-30  0.34 E311
231 1961-12-01  0.03 E311
231 1961-12-02  1.43 E311
231 1961-12-03  1.12 E311
231 1961-12-14  0.08 E311
231 1961-12-15  0.06 E311
231 1962-01-13  0.21 E311
231 1962-01-20  1.43 E311
231 1962-01-21  0.28 E311
231 1962-01-22  0.44 E311
231 1962-01-23  0.92 E311
231 1962-02-07  0.16 E311
231 1962-02-08  3.76 E311
231 1962-02-09  2.30 E311
231 1962-02-10  5.66 E311
231 1962-02-11  4.78 E311
231 1962-02-12  1.28 E311
231 1962-02-14  0.10 E311
231 1962-02-15  2.41 E311
231 1962-02-16  0.32 E311
231 1962-02-17  0.04 E311
231 1962-02-19  2.96 E311
231 1962-02-20  0.62 E311
231 1962-02-21  0.29 E311
231 1962-03-06  0.44 E311
231 1962-03-07  0.76 E311
231 1962-03-08  0.08 E311
231 1962-03-10  0.10 E311
231 1962-03-19  0.06 E311
231 1962-03-20  0.03 E311
231 1962-03-21  0.09 E311
231 1962-03-23  0.47 E311
231 1962-03-29  0.06 E311
231 1962-04-03  0.07 E311
231 1962-05-14  0.11 E311
231 1962-06-14  0.12 E311
231 1962-06-15  0.02 E311
231 1962-10-13  0.68 E311
231 1962-12-11  0.21 E311
231 1963-01-30  0.29 E311
231 1963-01-31  1.35 E311
231 1963-02-01  1.36 E311
231 1963-02-08  0.38 E311
231 1963-02-09  4.86 E311
231 1963-02-10  0.66 E311
231 1963-02-12  0.15 E311
231 1963-02-13  0.09 E311
231 1963-03-09  0.12 E311
231 1963-03-16  2.43 E311
231 1963-03-17  0.06 E311
231 1963-03-22  0.73 E311
231 1963-03-23  0.07 E311
231 1963-03-27  1.36 E311
231 1963-04-02  0.03 E311
231 1963-04-07  0.12 E311
231 1963-04-13  0.52 E311
231 1963-04-14  0.90 E311
231 1963-04-16  0.12 E311
231 1963-04-19  0.11 E311
231 1963-04-20  0.78 E311
231 1963-04-25  1.32 E311
231 1963-04-26  0.02 E311
231 1963-05-08  0.48 E311
231 1963-05-09  0.04 E311
231 1963-05-19  0.04 E311
231 1963-05-22  0.02 E311
231 1963-05-27  0.05 E311
231 1963-06-09  0.22 E311
231 1963-06-10  0.66 E311
231 1963-06-11  0.36 E311
231 1963-06-12  0.17 E311
231 1963-06-13  0.04 E311
231 1963-09-05  0.42 E311
231 1963-09-18  0.05 E311
231 1963-09-19  1.47 E311
231 1963-09-20  0.03 E311
231 1963-10-05  0.26 E311
231 1963-10-11  0.25 E311
231 1963-10-16  0.76 E311
231 1963-10-20  0.05 E311
231 1963-11-04  0.27 E311
231 1963-11-06  0.95 E311
231 1963-11-07  0.05 E311
231 1963-11-15  0.94 E311
231 1963-11-16  0.08 E311
231 1963-11-20  3.34 E311
231 1964-01-19  0.02 E311
231 1964-01-20  0.19 E311
231 1964-01-21  1.91 E311
231 1964-01-22  0.98 E311
231 1964-03-02  0.27 E311
231 1964-03-13  0.60 E311
231 1964-03-23  1.18 E311
231 1964-03-24  0.11 E311
231 1964-03-25  0.04 E311
231 1964-04-01  2.63 E311
231 1964-04-17  0.03 E311
231 1964-04-20  0.02 E311
231 1964-04-29  0.03 E311
231 1964-05-05  0.11 E311
231 1964-05-07  0.05 E311
231 1964-10-28  0.68 E311
231 1964-10-29  0.52 E311
231 1964-11-02  0.08 E311
231 1964-11-08  0.34 E311
231 1964-11-09  0.77 E311
231 1964-11-10  0.62 E311
231 1964-11-11  0.51 E311
231 1964-11-12  0.44 E311
231 1964-11-13  0.04 E311
231 1964-11-17  0.06 E311
231 1964-11-18  0.06 E311
231 1964-12-19  0.97 E311
231 1964-12-20  3.62 E311
231 1964-12-21  0.57 E311
231 1964-12-27  0.89 E311
231 1964-12-28  0.56 E311
231 1964-12-30  0.13 E311
231 1964-12-31  0.03 E311
231 1965-01-02  0.12 E311
231 1965-01-04  0.02 E311
231 1965-01-07  1.17 E311
231 1965-01-24  0.27 E311
231 1965-02-05  0.18 E311
231 1965-02-06  0.63 E311
231 1965-02-07  0.11 E311
231 1965-03-05  0.15 E311
231 1965-03-06  0.03 E311
231 1965-03-07  0.49 E311
231 1965-03-11  0.21 E311
231 1965-03-12  0.12 E311
231 1965-03-13  0.51 E311
231 1965-03-14  0.02 E311
231 1965-03-31  0.91 E311
231 1965-04-01  0.76 E311
231 1965-04-02  0.87 E311
231 1965-04-03  0.82 E311
231 1965-04-04  1.27 E311
231 1965-04-05  0.08 E311
231 1965-04-07  0.09 E311
231 1965-04-08  1.76 E311
231 1965-04-09  0.81 E311
231 1965-04-10  2.04 E311
231 1965-04-11  0.04 E311
231 1965-04-12  0.29 E311
231 1965-04-13  0.20 E311
231 1965-05-13  0.04 E311
231 1965-06-01  0.03 E311
231 1965-06-19  0.03 E311
231 1965-06-23  0.06 E311
231 1965-06-24  0.04 E311
231 1965-06-25  0.02 E311
231 1965-09-06  0.30 E311
231 1965-09-07  0.02 E311
231 1965-11-14  0.51 E311
231 1965-11-15  0.90 E311
231 1965-11-16  1.16 E311
231 1965-11-17  3.84 E311
231 1965-11-18  0.66 E311
231 1965-11-19  0.42 E311
231 1965-11-22  0.12 E311
231 1965-11-23  2.07 E311
231 1965-11-24  1.89 E311
231 1965-11-25  0.19 E311
231 1965-12-10  0.31 E311
231 1965-12-12  0.61 E311
231 1965-12-13  0.67 E311
231 1965-12-26  0.04 E311
231 1965-12-29  4.45 E311
231 1965-12-30  1.12 E311
231 1965-12-31  0.51 E311
231 1966-01-01  0.46 E311
231 1966-01-20  0.13 E311
231 1966-01-30  2.26 E311
231 1966-01-31  0.16 E311
231 1966-02-02  0.12 E311
231 1966-02-05  0.02 E311
231 1966-02-06  0.96 E311
231 1966-03-02  0.10 E311
231 1966-05-08  0.10 E311
231 1966-05-09  0.30 E311
231 1966-05-10  0.23 E311
231 1966-09-30  0.19 E311
231 1966-11-06  0.03 E311
231 1966-11-07  3.66 E311
231 1966-11-08  2.13 E311
231 1966-11-20  0.08 E311
231 1966-11-21  0.48 E311
231 1966-11-22  0.13 E311
231 1966-11-29  0.43 E311
231 1966-12-03  5.60 E311
231 1966-12-05  1.58 E311
231 1966-12-06  4.20 E311
231 1966-12-07  3.05 E311
231 1967-01-22  4.55 E311
231 1967-01-23  0.15 E311
231 1967-01-24  1.20 E311
231 1967-01-25  3.20 E311
231 1967-01-31  0.51 E311
231 1967-02-14  0.02 E311
231 1967-02-25  0.64 E311
231 1967-03-03  0.01 E311
231 1967-03-04  0.01 E311
231 1967-03-11  0.30 E311
231 1967-03-12  1.80 E311
231 1967-03-13  1.60 E311
231 1967-03-14  0.40 E311
231 1967-03-15  0.10 E311
231 1967-03-16  0.22 E311
231 1967-03-31  1.17 E311
231 1967-04-02  0.88 E311
231 1967-04-04  0.09 E311
231 1967-04-05  0.80 E311
231 1967-04-07  0.79 E311
231 1967-04-08  0.05 E311
231 1967-04-11  1.27 E311
231 1967-04-16  0.28 E311
231 1967-04-17  1.44 E311
231 1967-04-19  0.24 E311
231 1967-11-19  1.26 E311
231 1967-11-20  0.77 E311
231 1967-11-21  1.23 E311
231 1967-11-22  0.81 E311
231 1967-11-29  1.45 E311
231 1967-12-05  0.12 E311
231 1967-12-06  0.06 E311
231 1967-12-07  0.04 E311
231 1967-12-18  0.56 E311
231 1967-12-19  0.38 E311
231 1968-01-11  1.09 E311
231 1968-01-27  0.30 E311
231 1968-01-28  0.90 E311
231 1968-01-31  0.62 E311
231 1968-02-09  0.12 E311
231 1968-02-13  0.57 E311
231 1968-02-14  0.29 E311
231 1968-02-18  1.10 E311
231 1968-02-19  0.21 E311
231 1968-03-08  4.57 E311
231 1968-03-09  0.11 E311
231 1968-03-13  0.61 E311
231 1968-03-14  0.02 E311
231 1968-03-18  0.04 E311
231 1968-04-02  1.36 E311
231 1968-10-14  1.03 E311
231 1968-10-30  0.18 E311
231 1968-11-04  0.15 E311
231 1968-11-15  0.91 E311
231 1968-12-11  0.53 E311
231 1968-12-15  0.86 E311
231 1968-12-16  0.42 E311
231 1968-12-25  0.57 E311
231 1968-12-26  0.40 E311
231 1968-12-29  0.18 E311
231 1969-01-14  1.42 E311
231 1969-01-19  2.97 E311
231 1969-01-20  6.73 E311
231 1969-01-21  4.66 E311
231 1969-01-22  1.35 E311
231 1969-01-24  1.34 E311
231 1969-01-25  9.80 E311
231 1969-01-26  4.86 E311
231 1969-01-29  0.39 E311
231 1969-02-05  0.55 E311
231 1969-02-06  1.82 E311
231 1969-02-07  0.14 E311
231 1969-02-12  0.13 E311
231 1969-02-15  0.37 E311
231 1969-02-16  1.33 E311
231 1969-02-18  0.61 E311
231 1969-02-19  0.02 E311
231 1969-02-22  1.16 E311
231 1969-02-23  1.05 E311
231 1969-02-24  3.10 E311
231 1969-02-25  2.78 E311
231 1969-02-26  0.12 E311
231 1969-02-28  0.09 E311
231 1969-03-01  0.87 E311
231 1969-03-10  0.08 E311
231 1969-03-11  0.02 E311
231 1969-03-12  0.01 E311
231 1969-03-21  0.23 E311
231 1969-03-22  0.15 E311
231 1969-04-03  1.35 E311
231 1969-04-06  1.69 E311
231 1969-06-17  0.30 E311
231 1969-11-06  1.98 E311
231 1969-11-07  1.06 E311
231 1969-11-08  0.10 E311
231 1969-11-09  0.05 E311
231 1969-11-10  0.02 E311
231 1969-12-09  0.26 E311
231 1970-01-10  1.88 E311
231 1970-01-11  0.10 E311
231 1970-01-12  0.39 E311
231 1970-01-15  0.08 E311
231 1970-01-16  1.04 E311
231 1970-01-20  0.04 E311
231 1970-01-24  0.08 E311
231 1970-02-10  1.08 E311
231 1970-02-11  0.75 E311
231 1970-02-14  0.15 E311
231 1970-02-28  2.03 E311
231 1970-03-01  2.46 E311
231 1970-03-02  1.17 E311
231 1970-03-05  1.67 E311
231 1970-06-09  0.25 E311
231 1970-10-21  0.06 E311
231 1970-11-05  0.51 E311
231 1970-11-06  0.54 E311
231 1970-11-26  1.17 E311
231 1970-11-27  0.02 E311
231 1970-11-28  0.26 E311
231 1970-11-29  4.50 E311
231 1970-11-30  0.65 E311
231 1970-12-02  0.83 E311
231 1970-12-09  0.12 E311
231 1970-12-14  0.02 E311
231 1970-12-16  0.04 E311
231 1970-12-17  0.55 E311
231 1970-12-18  0.20 E311
231 1970-12-19  2.91 E311
231 1970-12-20  0.19 E311
231 1970-12-21  2.37 E311
231 1970-12-22  0.33 E311
231 1970-12-27  0.27 E311
231 1970-12-28  0.25 E311
231 1971-01-02  0.12 E311
231 1971-01-12  0.69 E311
231 1971-01-13  0.51 E311
231 1971-01-14  0.64 E311
231 1971-02-17  1.66 E311
231 1971-03-13  1.02 E311
231 1971-03-26  0.03 E311
231 1971-04-14  0.75 E311
231 1971-04-27  0.05 E311
231 1971-05-03  0.09 E311
231 1971-05-04  0.03 E311
231 1971-05-06  0.09 E311
231 1971-05-07  0.64 E311
231 1971-05-28  0.92 E311
231 1971-05-29  0.21 E311
231 1971-10-17  0.31 E311
231 1971-11-12  1.02 E311
231 1971-12-05  0.05 E311
231 1971-12-22  1.51 E311
231 1971-12-23  2.06 E311
231 1971-12-24  1.41 E311
231 1971-12-25  1.16 E311
231 1971-12-26  2.08 E311
231 1971-12-27  3.50 E311
231 1971-12-28  0.52 E311
231 1971-12-29  0.23 E311
231 1972-01-27  0.15 E311
231 1972-01-28  0.31 E311
231 1972-02-05  0.54 E311
231 1972-02-06  0.24 E311
231 1972-04-10  0.03 E311
231 1972-04-11  0.07 E311
231 1972-04-12  0.17 E311
231 1972-05-05  0.02 E311
231 1972-06-07  0.08 E311
231 1972-06-09  0.07 E311
231 1972-06-24  0.07 E311
231 1972-09-06  0.02 E311
231 1972-10-16  0.25 E311
231 1972-11-05  0.16 E311
231 1972-11-11  1.28 E311
231 1972-11-14  1.85 E311
231 1972-11-15  0.12 E311
231 1972-11-16  1.69 E311
231 1972-11-17  1.21 E311
231 1972-12-04  0.71 E311
231 1972-12-06  0.48 E311
231 1973-01-09  0.79 E311
231 1973-01-10  0.30 E311
231 1973-01-16  0.36 E311
231 1973-01-17  2.40 E311
231 1973-01-18  0.40 E311
231 1973-01-19  4.78 E311
231 1973-02-05  1.08 E311
231 1973-02-06  1.13 E311
231 1973-02-07  1.74 E311
231 1973-02-10  0.97 E311
231 1973-02-11  5.30 E311
231 1973-02-12  0.22 E311
231 1973-02-13  0.58 E311
231 1973-02-14  0.16 E311
231 1973-02-15  0.12 E311
231 1973-02-25  0.56 E311
231 1973-02-26  0.18 E311
231 1973-02-27  0.28 E311
231 1973-02-28  3.37 E311
231 1973-03-07  1.08 E311
231 1973-03-08  0.63 E311
231 1973-03-09  0.12 E311
231 1973-03-11  1.05 E311
231 1973-03-20  1.83 E311
231 1973-03-22  0.62 E311
231 1973-09-05  0.12 E311
231 1973-10-08  0.23 E311
231 1973-10-23  0.90 E311
231 1973-11-12  0.12 E311
231 1973-11-17  0.37 E311
231 1973-11-18  0.29 E311
231 1973-11-23  0.58 E311
231 1973-12-01  1.92 E311
231 1973-12-22  0.16 E311
231 1973-12-28  0.18 E311
231 1974-01-01  0.17 E311
231 1974-01-04  1.47 E311
231 1974-01-05  0.67 E311
231 1974-01-06  0.84 E311
231 1974-01-07  3.65 E311
231 1974-01-08  2.20 E311
231 1974-01-12  0.34 E311
231 1974-01-17  1.00 E311
231 1974-01-21  0.27 E311
231 1974-03-01  0.20 E311
231 1974-03-02  2.44 E311
231 1974-03-03  0.72 E311
231 1974-03-08  1.80 E311
231 1974-03-26  0.02 E311
231 1974-03-27  0.93 E311
231 1974-03-31  0.36 E311
231 1974-04-02  0.24 E311
231 1974-04-24  0.24 E311
231 1974-07-31  0.08 E311
231 1974-10-08  0.09 E311
231 1974-10-28  0.43 E311
231 1974-10-29  0.45 E311
231 1974-11-22  0.15 E311
231 1974-12-04  7.60 E311
231 1974-12-29  2.37 E311
231 1975-02-01  0.34 E311
231 1975-02-02  0.29 E311
231 1975-02-03  3.20 E311
231 1975-02-04  0.26 E311
231 1975-02-05  0.54 E311
231 1975-02-09  2.25 E311
231 1975-02-10  1.06 E311
231 1975-03-06  2.90 E311
231 1975-03-07  0.80 E311
231 1975-03-08  2.07 E311
231 1975-03-09  0.03 E311
231 1975-03-10  0.36 E311
231 1975-03-11  0.15 E311
231 1975-03-14  0.70 E311
231 1975-03-16  0.12 E311
231 1975-03-23  0.58 E311
231 1975-04-07  1.64 E311
231 1975-04-15  0.27 E311
231 1975-10-11  0.40 E311
231 1975-10-30  0.18 E311
231 1975-11-28  0.16 E311
231 1975-12-13  0.23 E311
231 1976-02-05  0.35 E311
231 1976-02-06  1.48 E311
231 1976-02-07  0.96 E311
231 1976-02-08  1.62 E311
231 1976-02-09  3.08 E311
231 1976-02-10  2.35 E311
231 1976-02-24  0.10 E311
231 1976-03-01  2.55 E311
231 1976-03-03  0.96 E311
231 1976-03-10  0.14 E311
231 1976-04-04  0.15 E311
231 1976-04-05  0.38 E311
231 1976-04-08  0.28 E311
231 1976-04-10  0.05 E311
231 1976-04-11  0.07 E311
231 1976-04-13  0.47 E311
231 1976-04-14  0.10 E311
231 1976-04-16  0.15 E311
231 1976-05-07  0.19 E311
231 1976-06-09  0.20 E311
231 1976-06-10  0.15 E311
231 1976-09-10  0.25 E311
231 1976-09-11  4.12 E311
231 1976-09-16  0.22 E311
231 1976-09-29  3.53 E311
231 1976-09-30  0.25 E311
231 1976-11-12  1.42 E311
231 1976-11-13  0.22 E311
231 1976-11-14  0.02 E311
231 1976-12-30  0.92 E311
231 1976-12-31  0.37 E311
231 1977-01-01  0.07 E311
231 1977-01-03  3.45 E311
231 1977-01-06  0.73 E311
231 1977-01-07  0.54 E311
231 1977-01-20  0.06 E311
231 1977-01-28  0.27 E311
231 1977-02-23  0.11 E311
231 1977-02-24  0.24 E311
231 1977-03-16  1.12 E311
231 1977-03-17  0.33 E311
231 1977-03-25  1.18 E311
231 1977-05-01  0.18 E311
231 1977-05-08  1.67 E311
231 1977-05-09  2.19 E311
231 1977-05-10  1.16 E311
231 1977-05-12  0.13 E311
231 1977-08-17  0.12 E311
231 1977-08-18  0.49 E311
231 1977-11-05  0.21 E311
231 1977-12-18  1.51 E311
231 1977-12-22  0.11 E311
231 1977-12-26  0.50 E311
231 1977-12-27  1.17 E311
231 1977-12-28  6.05 E311
231 1977-12-29  0.61 E311
231 1978-01-04  0.35 E311
231 1978-01-05  0.92 E311
231 1978-01-06  0.97 E311
231 1978-01-09  0.10 E311
231 1978-01-10  1.93 E311
231 1978-01-11  0.05 E311
231 1978-01-15  3.22 E311
231 1978-01-16  0.15 E311
231 1978-01-17  3.34 E311
231 1978-01-19  0.68 E311
231 1978-02-05  0.53 E311
231 1978-02-06  0.39 E311
231 1978-02-08  1.27 E311
231 1978-02-09  2.74 E311
231 1978-02-10  5.36 E311
231 1978-02-13  1.63 E311
231 1978-02-27  0.05 E311
231 1978-03-01  3.25 E311
231 1978-03-02  0.83 E311
231 1978-03-03  0.64 E311
231 1978-03-04  4.68 E311
231 1978-03-05  1.94 E311
231 1978-03-06  0.21 E311
231 1978-03-09  0.06 E311
231 1978-03-10  0.23 E311
231 1978-03-22  1.41 E311
231 1978-03-23  0.19 E311
231 1978-03-30  0.65 E311
231 1978-03-31  2.30 E311
231 1978-04-05  0.59 E311
231 1978-04-07  0.48 E311
231 1978-04-15  0.39 E311
231 1978-04-16  1.80 E311
231 1978-04-25  0.11 E311
231 1978-04-27  0.10 E311
231 1978-09-05  0.24 E311
231 1978-09-06  1.15 E311
231 1978-11-11  0.50 E311
231 1978-11-12  0.51 E311
231 1978-11-13  0.26 E311
231 1978-11-14  0.14 E311
231 1978-11-21  0.15 E311
231 1978-11-22  1.55 E311
231 1978-11-23  0.73 E311
231 1978-12-17  0.32 E311
231 1978-12-18  1.38 E311
231 1978-12-19  1.19 E311
231 1979-01-05  0.67 E311
231 1979-01-06  1.30 E311
231 1979-01-09  0.26 E311
231 1979-01-15  1.13 E311
231 1979-01-16  0.47 E311
231 1979-01-17  0.31 E311
231 1979-01-18  0.12 E311
231 1979-01-19  0.19 E311
231 1979-01-31  0.72 E311
231 1979-02-01  1.16 E311
231 1979-02-02  0.42 E311
231 1979-02-03  0.40 E311
231 1979-02-14  1.79 E311
231 1979-02-16  0.12 E311
231 1979-02-19  0.11 E311
231 1979-02-21  1.61 E311
231 1979-02-22  0.33 E311
231 1979-02-23  1.22 E311
231 1979-03-01  0.77 E311
231 1979-03-13  0.06 E311
231 1979-03-16  0.42 E311
231 1979-03-17  1.03 E311
231 1979-03-19  0.34 E311
231 1979-03-20  0.32 E311
231 1979-03-21  0.01 E311
231 1979-03-27  3.48 E311
231 1979-03-28  1.33 E311
231 1979-03-29  0.92 E311
231 1979-09-29  0.64 E311
231 1979-09-30  0.28 E311
231 1979-10-20  0.69 E311
231 1979-11-04  0.25 E311
231 1979-11-08  0.51 E311
231 1979-12-21  0.01 E311
231 1979-12-25  1.78 E311
231 1980-01-09  2.52 E311
231 1980-01-10  0.82 E311
231 1980-01-11  1.92 E311
231 1980-01-12  0.73 E311
231 1980-01-13  0.13 E311
231 1980-01-14  1.34 E311
231 1980-01-15  0.45 E311
231 1980-01-16  0.03 E311
231 1980-01-17  0.02 E311
231 1980-01-18  0.27 E311
231 1980-01-29  1.26 E311
231 1980-02-14  0.79 E311
231 1980-02-15  1.33 E311
231 1980-02-16  1.56 E311
231 1980-02-17  6.11 E311
231 1980-02-18  2.93 E311
231 1980-02-19  0.82 E311
231 1980-02-20  1.40 E311
231 1980-02-21  1.94 E311
231 1980-03-03  1.96 E311
231 1980-03-04  0.04 E311
231 1980-03-05  0.24 E311
231 1980-03-06  2.53 E311
231 1980-03-07  0.21 E311
231 1980-03-26  0.19 E311
231 1980-04-10  0.10 E311
231 1980-04-22  0.08 E311
231 1980-04-23  0.22 E311
231 1980-04-29  0.65 E311
231 1980-05-01  0.26 E311
231 1980-05-02  0.11 E311
231 1980-05-10  0.20 E311
231 1980-05-21  0.18 E311
231 1980-07-02  0.14 E311
231 1980-07-03  0.18 E311
231 1980-12-04  1.50 E311
231 1980-12-05  0.72 E311
231 1981-01-03  0.05 E311
231 1981-01-12  0.05 E311
231 1981-01-23  0.88 E311
231 1981-01-28  2.93 E311
231 1981-01-29  2.83 E311
231 1981-01-30  0.28 E311
231 1981-02-09  1.80 E311
231 1981-02-26  0.70 E311
231 1981-02-28  0.04 E311
231 1981-03-01  2.38 E311
231 1981-03-02  1.19 E311
231 1981-03-03  0.31 E311
231 1981-03-05  3.69 E311
231 1981-03-16  0.16 E311
231 1981-03-17  1.74 E311
231 1981-03-18  0.17 E311
231 1981-03-19  0.45 E311
231 1981-03-20  0.11 E311
231 1981-04-18  0.26 E311
231 1981-04-19  1.09 E311
231 1981-04-20  0.13 E311
231 1981-05-12  0.09 E311
231 1981-05-20  0.03 E311
231 1981-10-02  0.20 E311
231 1981-10-03  0.12 E311
231 1981-10-04  0.06 E311
231 1981-10-29  0.26 E311
231 1981-11-06  0.07 E311
231 1981-11-14  0.79 E311
231 1981-11-15  0.42 E311
231 1981-11-18  0.04 E311
231 1981-11-27  0.63 E311
231 1981-11-28  0.91 E311
231 1981-12-21  0.02 E311
231 1981-12-30  0.87 E311
231 1981-12-31  0.03 E311
231 1982-01-01  0.48 E311
231 1982-01-02  0.11 E311
231 1982-01-05  1.18 E311
231 1982-01-06  0.04 E311
231 1982-01-20  1.06 E311
231 1982-01-21  1.50 E311
231 1982-01-22  0.04 E311
231 1982-01-29  0.04 E311
231 1982-02-11  0.67 E311
231 1982-02-16  0.11 E311
231 1982-02-17  0.01 E311
231 1982-03-02  0.79 E311
231 1982-03-03  0.26 E311
231 1982-03-10  0.01 E311
231 1982-03-11  0.27 E311
231 1982-03-12  1.66 E311
231 1982-03-14  0.44 E311
231 1982-03-15  0.66 E311
231 1982-03-16  0.20 E311
231 1982-03-17  1.94 E311
231 1982-03-18  1.04 E311
231 1982-03-19  0.17 E311
231 1982-03-26  0.35 E311
231 1982-03-27  0.06 E311
231 1982-03-29  0.47 E311
231 1982-03-30  0.61 E311
231 1982-03-31  0.01 E311
231 1982-04-01  2.22 E311
231 1982-04-02  0.12 E311
231 1982-04-11  0.58 E311
231 1982-04-12  1.44 E311
231 1982-05-26  0.04 E311
231 1982-05-27  0.03 E311
231 1982-05-28  0.13 E311
231 1982-06-18  0.05 E311
231 1982-06-30  0.02 E311
231 1982-09-09  0.40 E311
231 1982-09-16  0.75 E311
231 1982-09-17  0.06 E311
231 1982-09-24  0.04 E311
231 1982-09-25  1.41 E311
231 1982-09-26  0.01 E311
231 1982-10-24  0.20 E311
231 1982-10-26  0.19 E311
231 1982-10-31  0.74 E311
231 1982-11-09  0.05 E311
231 1982-11-10  3.25 E311
231 1982-11-11  0.02 E311
231 1982-11-19  2.80 E311
231 1982-11-23  0.14 E311
231 1982-11-24  0.14 E311
231 1982-11-29  0.54 E311
231 1982-11-30  3.92 E311
231 1982-12-01  0.63 E311
231 1982-12-22  1.65 E311
231 1982-12-23  4.52 E311
231 1983-01-19  1.17 E311
231 1983-01-22  0.54 E311
231 1983-01-23  5.09 E311
231 1983-01-24  2.27 E311
231 1983-01-27  3.92 E311
231 1983-01-28  0.12 E311
231 1983-01-29  1.45 E311
231 1983-02-03  0.82 E311
231 1983-02-06  0.47 E311
231 1983-02-07  0.27 E311
231 1983-02-08  2.20 E311
231 1983-02-13  0.77 E311
231 1983-02-24  0.22 E311
231 1983-02-26  2.25 E311
231 1983-02-27  2.92 E311
231 1983-02-28  2.16 E311
231 1983-03-01  2.32 E311
231 1983-03-02  1.20 E311
231 1983-03-03  0.25 E311
231 1983-03-04  0.20 E311
231 1983-03-06  0.23 E311
231 1983-03-07  0.06 E311
231 1983-03-14  0.55 E311
231 1983-03-17  0.44 E311
231 1983-03-18  0.55 E311
231 1983-03-19  0.65 E311
231 1983-03-21  1.10 E311
231 1983-03-23  0.25 E311
231 1983-03-24  0.78 E311
231 1983-03-25  0.17 E311
231 1983-03-28  0.20 E311
231 1983-04-06  0.02 E311
231 1983-04-18  1.29 E311
231 1983-04-19  0.60 E311
231 1983-04-20  1.57 E311
231 1983-04-21  1.22 E311
231 1983-04-28  0.06 E311
231 1983-04-29  1.08 E311
231 1983-04-30  0.29 E311
231 1983-05-01  0.31 E311
231 1983-05-02  0.07 E311
231 1983-09-29  0.14 E311
231 1983-09-30  1.01 E311
231 1983-10-01  4.40 E311
231 1983-10-07  0.14 E311
231 1983-10-31  0.04 E311
231 1983-11-01  0.14 E311
231 1983-11-02  1.11 E311
231 1983-11-13  0.16 E311
231 1983-11-14  1.60 E311
231 1983-11-15  0.30 E311
231 1983-11-20  0.06 E311
231 1983-11-25  2.20 E311
231 1983-12-03  1.45 E311
231 1983-12-10  0.85 E311
231 1983-12-12  0.34 E311
231 1983-12-24  4.18 E311
231 1983-12-25  0.72 E311
231 1984-01-16  0.28 E311
231 1984-02-01  0.02 E311
231 1984-03-14  0.85 E311
231 1984-04-05  0.04 E311
231 1984-04-06  0.08 E311
231 1984-04-19  0.16 E311
231 1984-04-27  0.04 E311
231 1984-07-23  0.04 E311
231 1984-08-16  0.14 E311
231 1984-08-26  0.30 E311
